timestamp,load_forecast_k1,load_forecast_k2,load_forecast_k3,load_forecast_k4,load_forecast_k5
3/15/08 11:00,11427,11427,11427,11427,11427
3/15/08 12:00,11207,11207,11207,11207,11207
3/15/08 13:00,11178,11178,11178,11178,11178
3/15/08 14:00,11107,11107,11107,11107,11107
3/15/08 15:00,11169,11169,11169,11169,11169
3/15/08 16:00,11455,11455,11455,11455,11455
3/15/08 17:00,11729,11729,11729,11729,11729
3/15/08 18:00,11954,11954,11954,11954,11954
3/15/08 19:00,11405,11405,11405,11405,11405
3/15/08 20:00,10817,10817,10817,10817,10817
3/15/08 21:00,10738,10738,10738,10738,10738
3/15/08 22:00,10614,10614,10614,10614,10614
3/15/08 23:00,10106,10106,10106,10106,10106
3/16/08 0:00,9554,9554,9554,9554,9554
3/16/08 1:00,9179,9179,9179,9179,9179
3/16/08 2:00,9006,9006,9006,9006,9006
3/16/08 3:00,9073,9073,9073,9073,9073
3/16/08 4:00,9569,9569,9569,9569,9569
3/16/08 5:00,10582,10582,10582,10582,10582
3/16/08 6:00,11193,11193,11193,11193,11193
3/16/08 7:00,11483,11483,11483,11483,11483
3/16/08 8:00,11691,11691,11691,11691,11691
3/16/08 9:00,11549,11549,11549,11549,11549
3/16/08 10:00,11610,11610,11610,11610,11610
3/16/08 11:00,11454,11454,11454,11454,11454
3/16/08 12:00,11330,11330,11330,11330,11330
3/16/08 13:00,11360,11360,11360,11360,11360
3/16/08 14:00,11219,11219,11219,11219,11219
3/16/08 15:00,11116,11116,11116,11116,11116
3/16/08 16:00,11159,11159,11159,11159,11159
3/16/08 17:00,11401,11401,11401,11401,11401
3/16/08 18:00,11908,11908,11908,11908,11908
3/16/08 19:00,11444,11444,11444,11444,11444
3/16/08 20:00,10803,10803,10803,10803,10803
3/16/08 21:00,10801,10801,10801,10801,10801
3/16/08 22:00,10693,10693,10693,10693,10693
3/16/08 23:00,10117,10117,10117,10117,10117
3/17/08 0:00,9560,9560,9560,9560,9560
3/17/08 1:00,9053,9053,9053,9053,9053
3/17/08 2:00,8963,8963,8963,8963,8963
3/17/08 3:00,9062,9062,9062,9062,9062
3/17/08 4:00,9663,9663,9663,9663,9663
3/17/08 5:00,10756,10756,10756,10756,10756
3/17/08 6:00,11282,11282,11282,11282,11282
3/17/08 7:00,11537,11537,11537,11537,11537
3/17/08 8:00,11614,11614,11614,11614,11614
3/17/08 9:00,11610,11610,11610,11610,11610
3/17/08 10:00,11574,11574,11574,11574,11574
3/17/08 11:00,11176,11176,11176,11176,11176
3/17/08 12:00,11130,11130,11130,11130,11130
3/17/08 13:00,11033,11033,11033,11033,11033
3/17/08 14:00,10888,10888,10888,10888,10888
3/17/08 15:00,10689,10689,10689,10689,10689
3/17/08 16:00,10824,10824,10824,10824,10824
3/17/08 17:00,11170,11170,11170,11170,11170
3/17/08 18:00,11741,11741,11741,11741,11741
3/17/08 19:00,11402,11402,11402,11402,11402
3/17/08 20:00,10824,10824,10824,10824,10824
3/17/08 21:00,10819,10819,10819,10819,10819
3/17/08 22:00,10705,10705,10705,10705,10705
3/17/08 23:00,10041,10041,10041,10041,10041
3/18/08 0:00,9498,9498,9498,9498,9498
3/18/08 1:00,9195,9195,9195,9195,9195
3/18/08 2:00,9070,9070,9070,9070,9070
3/18/08 3:00,9093,9093,9093,9093,9093
3/18/08 4:00,9629,9629,9629,9629,9629
3/18/08 5:00,10743,10743,10743,10743,10743
3/18/08 6:00,11426,11426,11426,11426,11426
3/18/08 7:00,11695,11695,11695,11695,11695
3/18/08 8:00,11969,11969,11969,11969,11969
3/18/08 9:00,11968,11968,11968,11968,11968
3/18/08 10:00,12038,12038,12038,12038,12038
3/18/08 11:00,11736,11736,11736,11736,11736
3/18/08 12:00,11643,11643,11643,11643,11643
3/18/08 13:00,11429,11429,11429,11429,11429
3/18/08 14:00,11310,11310,11310,11310,11310
3/18/08 15:00,11264,11264,11264,11264,11264
3/18/08 16:00,11400,11400,11400,11400,11400
3/18/08 17:00,11486,11486,11486,11486,11486
3/18/08 18:00,11480,11480,11480,11480,11480
3/18/08 19:00,10970,10970,10970,10970,10970
3/18/08 20:00,10447,10447,10447,10447,10447
3/18/08 21:00,10518,10518,10518,10518,10518
3/18/08 22:00,10449,10449,10449,10449,10449
3/18/08 23:00,9929,9929,9929,9929,9929
3/19/08 0:00,9450,9450,9450,9450,9450
3/19/08 1:00,8982,8982,8982,8982,8982
3/19/08 2:00,8731,8731,8731,8731,8731
3/19/08 3:00,8698,8698,8698,8698,8698
3/19/08 4:00,8675,8675,8675,8675,8675
3/19/08 5:00,8965,8965,8965,8965,8965
3/19/08 6:00,9205,9205,9205,9205,9205
3/19/08 7:00,9940,9940,9940,9940,9940
3/19/08 8:00,10529,10529,10529,10529,10529
3/19/08 9:00,10778,10778,10778,10778,10778
3/19/08 10:00,10948,10948,10948,10948,10948
3/19/08 11:00,10941,10941,10941,10941,10941
3/19/08 12:00,10687,10687,10687,10687,10687
3/19/08 13:00,10503,10503,10503,10503,10503
3/19/08 14:00,10388,10388,10388,10388,10388
3/19/08 15:00,10251,10251,10251,10251,10251
3/19/08 16:00,10348,10348,10348,10348,10348
3/19/08 17:00,10570,10570,10570,10570,10570
3/19/08 18:00,10875,10875,10875,10875,10875
3/19/08 19:00,10400,10400,10400,10400,10400
3/19/08 20:00,9952,9952,9952,9952,9952
3/19/08 21:00,9969,9969,9969,9969,9969
3/19/08 22:00,10003,10003,10003,10003,10003
3/19/08 23:00,9514,9514,9514,9514,9514
3/20/08 0:00,9023,9023,9023,9023,9023
3/20/08 1:00,8715,8715,8715,8715,8715
3/20/08 2:00,8431,8431,8431,8431,8431
3/20/08 3:00,8375,8375,8375,8375,8375
3/20/08 4:00,8517,8517,8517,8517,8517
3/20/08 5:00,8679,8679,8679,8679,8679
3/20/08 6:00,8618,8618,8618,8618,8618
3/20/08 7:00,9133,9133,9133,9133,9133
3/20/08 8:00,9683,9683,9683,9683,9683
3/20/08 9:00,10097,10097,10097,10097,10097
3/20/08 10:00,10356,10356,10356,10356,10356
3/20/08 11:00,10444,10444,10444,10444,10444
3/20/08 12:00,10144,10144,10144,10144,10144
3/20/08 13:00,9814,9814,9814,9814,9814
3/20/08 14:00,9501,9501,9501,9501,9501
3/20/08 15:00,9434,9434,9434,9434,9434
3/20/08 16:00,9796,9796,9796,9796,9796
3/20/08 17:00,10205,10205,10205,10205,10205
3/20/08 18:00,10801,10801,10801,10801,10801
3/20/08 19:00,10551,10551,10551,10551,10551
3/20/08 20:00,10141,10141,10141,10141,10141
3/20/08 21:00,10088,10088,10088,10088,10088
3/20/08 22:00,9997,9997,9997,9997,9997
3/20/08 23:00,9396,9396,9396,9396,9396
3/21/08 0:00,8971,8971,8971,8971,8971
3/21/08 1:00,8569,8569,8569,8569,8569
3/21/08 2:00,8422,8422,8422,8422,8422
3/21/08 3:00,8556,8556,8556,8556,8556
3/21/08 4:00,9111,9111,9111,9111,9111
3/21/08 5:00,10385,10385,10385,10385,10385
3/21/08 6:00,11065,11065,11065,11065,11065
3/21/08 7:00,11450,11450,11450,11450,11450
3/21/08 8:00,11668,11668,11668,11668,11668
3/21/08 9:00,11804,11804,11804,11804,11804
3/21/08 10:00,11970,11970,11970,11970,11970
3/21/08 11:00,11898,11898,11898,11898,11898
3/21/08 12:00,11827,11827,11827,11827,11827
3/21/08 13:00,11636,11636,11636,11636,11636
3/21/08 14:00,11529,11529,11529,11529,11529
3/21/08 15:00,11373,11373,11373,11373,11373
3/21/08 16:00,11570,11570,11570,11570,11570
3/21/08 17:00,11774,11774,11774,11774,11774
3/21/08 18:00,11833,11833,11833,11833,11833
3/21/08 19:00,11299,11299,11299,11299,11299
3/21/08 20:00,10805,10805,10805,10805,10805
3/21/08 21:00,10828,10828,10828,10828,10828
3/21/08 22:00,10648,10648,10648,10648,10648
3/21/08 23:00,9967,9967,9967,9967,9967
3/22/08 0:00,9482,9482,9482,9482,9482
3/22/08 1:00,9076,9076,9076,9076,9076
3/22/08 2:00,8947,8947,8947,8947,8947
3/22/08 3:00,9120,9120,9120,9120,9120
3/22/08 4:00,9629,9629,9629,9629,9629
3/22/08 5:00,10682,10682,10682,10682,10682
3/22/08 6:00,11245,11245,11245,11245,11245
3/22/08 7:00,11545,11545,11545,11545,11545
3/22/08 8:00,11680,11680,11680,11680,11680
3/22/08 9:00,11633,11633,11633,11633,11633
3/22/08 10:00,11649,11649,11649,11649,11649
3/22/08 11:00,11256,11256,11256,11256,11256
3/22/08 12:00,11354,11354,11354,11354,11354
3/22/08 13:00,11281,11281,11281,11281,11281
3/22/08 14:00,11015,11015,11015,11015,11015
3/22/08 15:00,10857,10857,10857,10857,10857
3/22/08 16:00,10912,10912,10912,10912,10912
3/22/08 17:00,11029,11029,11029,11029,11029
3/22/08 18:00,11344,11344,11344,11344,11344
3/22/08 19:00,11173,11173,11173,11173,11173
3/22/08 20:00,10727,10727,10727,10727,10727
3/22/08 21:00,10720,10720,10720,10720,10720
3/22/08 22:00,10605,10605,10605,10605,10605
3/22/08 23:00,9913,9913,9913,9913,9913
3/23/08 0:00,9451,9451,9451,9451,9451
3/23/08 1:00,9076,9076,9076,9076,9076
3/23/08 2:00,8912,8912,8912,8912,8912
3/23/08 3:00,9133,9133,9133,9133,9133
3/23/08 4:00,9636,9636,9636,9636,9636
3/23/08 5:00,10563,10563,10563,10563,10563
3/23/08 6:00,11195,11195,11195,11195,11195
3/23/08 7:00,11583,11583,11583,11583,11583
3/23/08 8:00,11775,11775,11775,11775,11775
3/23/08 9:00,11947,11947,11947,11947,11947
3/23/08 10:00,12017,12017,12017,12017,12017
3/23/08 11:00,11837,11837,11837,11837,11837
3/23/08 12:00,11821,11821,11821,11821,11821
3/23/08 13:00,11620,11620,11620,11620,11620
3/23/08 14:00,11527,11527,11527,11527,11527
3/23/08 15:00,11334,11334,11334,11334,11334
3/23/08 16:00,11326,11326,11326,11326,11326
3/23/08 17:00,11383,11383,11383,11383,11383
3/23/08 18:00,11612,11612,11612,11612,11612
3/23/08 19:00,11299,11299,11299,11299,11299
3/23/08 20:00,10820,10820,10820,10820,10820
3/23/08 21:00,10825,10825,10825,10825,10825
3/23/08 22:00,10672,10672,10672,10672,10672
3/23/08 23:00,9870,9870,9870,9870,9870
3/24/08 0:00,9301,9301,9301,9301,9301
3/24/08 1:00,8964,8964,8964,8964,8964
3/24/08 2:00,8736,8736,8736,8736,8736
3/24/08 3:00,8902,8902,8902,8902,8902
3/24/08 4:00,9417,9417,9417,9417,9417
3/24/08 5:00,10373,10373,10373,10373,10373
3/24/08 6:00,11051,11051,11051,11051,11051
3/24/08 7:00,11350,11350,11350,11350,11350
3/24/08 8:00,11594,11594,11594,11594,11594
3/24/08 9:00,11735,11735,11735,11735,11735
3/24/08 10:00,11961,11961,11961,11961,11961
3/24/08 11:00,11745,11745,11745,11745,11745
3/24/08 12:00,11575,11575,11575,11575,11575
3/24/08 13:00,11410,11410,11410,11410,11410
3/24/08 14:00,11405,11405,11405,11405,11405
3/24/08 15:00,11178,11178,11178,11178,11178
3/24/08 16:00,11213,11213,11213,11213,11213
3/24/08 17:00,11282,11282,11282,11282,11282
3/24/08 18:00,11520,11520,11520,11520,11520
3/24/08 19:00,11051,11051,11051,11051,11051
3/24/08 20:00,10603,10603,10603,10603,10603
3/24/08 21:00,10606,10606,10606,10606,10606
3/24/08 22:00,10492,10492,10492,10492,10492
3/24/08 23:00,9823,9823,9823,9823,9823
3/25/08 0:00,9257,9257,9257,9257,9257
3/25/08 1:00,8945,8945,8945,8945,8945
3/25/08 2:00,8803,8803,8803,8803,8803
3/25/08 3:00,8927,8927,8927,8927,8927
3/25/08 4:00,9400,9400,9400,9400,9400
3/25/08 5:00,10295,10295,10295,10295,10295
3/25/08 6:00,10986,10986,10986,10986,10986
3/25/08 7:00,11397,11397,11397,11397,11397
3/25/08 8:00,11791,11791,11791,11791,11791
3/25/08 9:00,11833,11833,11833,11833,11833
3/25/08 10:00,11945,11945,11945,11945,11945
3/25/08 11:00,11632,11632,11632,11632,11632
3/25/08 12:00,11383,11383,11383,11383,11383
3/25/08 13:00,11259,11259,11259,11259,11259
3/25/08 14:00,11023,11023,11023,11023,11023
3/25/08 15:00,10809,10809,10809,10809,10809
3/25/08 16:00,10698,10698,10698,10698,10698
3/25/08 17:00,10719,10719,10719,10719,10719
3/25/08 18:00,10990,10990,10990,10990,10990
3/25/08 19:00,10829,10829,10829,10829,10829
3/25/08 20:00,10374,10374,10374,10374,10374
3/25/08 21:00,10497,10497,10497,10497,10497
3/25/08 22:00,10496,10496,10496,10496,10496
3/25/08 23:00,9841,9841,9841,9841,9841
3/26/08 0:00,9262,9262,9262,9262,9262
3/26/08 1:00,8889,8889,8889,8889,8889
3/26/08 2:00,8681,8681,8681,8681,8681
3/26/08 3:00,8567,8567,8567,8567,8567
3/26/08 4:00,8589,8589,8589,8589,8589
3/26/08 5:00,8574,8574,8574,8574,8574
3/26/08 6:00,8766,8766,8766,8766,8766
3/26/08 7:00,9272,9272,9272,9272,9272
3/26/08 8:00,9689,9689,9689,9689,9689
3/26/08 9:00,9750,9750,9750,9750,9750
3/26/08 10:00,9852,9852,9852,9852,9852
3/26/08 11:00,9915,9915,9915,9915,9915
3/26/08 12:00,9490,9490,9490,9490,9490
3/26/08 13:00,9145,9145,9145,9145,9145
3/26/08 14:00,9075,9075,9075,9075,9075
3/26/08 15:00,8978,8978,8978,8978,8978
3/26/08 16:00,9162,9162,9162,9162,9162
3/26/08 17:00,9512,9512,9512,9512,9512
3/26/08 18:00,9972,9972,9972,9972,9972
3/26/08 19:00,9744,9744,9744,9744,9744
3/26/08 20:00,9250,9250,9250,9250,9250
3/26/08 21:00,9243,9243,9243,9243,9243
3/26/08 22:00,9105,9105,9105,9105,9105
3/26/08 23:00,8628,8628,8628,8628,8628
3/27/08 0:00,8310,8310,8310,8310,8310
3/27/08 1:00,8079,8079,8079,8079,8079
3/27/08 2:00,8012,8012,8012,8012,8012
3/27/08 3:00,8082,8082,8082,8082,8082
3/27/08 4:00,8197,8197,8197,8197,8197
3/27/08 5:00,8117,8117,8117,8117,8117
3/27/08 6:00,8223,8223,8223,8223,8223
3/27/08 7:00,8760,8760,8760,8760,8760
3/27/08 8:00,9050,9050,9050,9050,9050
3/27/08 9:00,9227,9227,9227,9227,9227
3/27/08 10:00,9271,9271,9271,9271,9271
3/27/08 11:00,8993,8993,8993,8993,8993
3/27/08 12:00,8613,8613,8613,8613,8613
3/27/08 13:00,8422,8422,8422,8422,8422
3/27/08 14:00,8315,8315,8315,8315,8315
3/27/08 15:00,8282,8282,8282,8282,8282
3/27/08 16:00,8571,8571,8571,8571,8571
3/27/08 17:00,8789,8789,8789,8789,8789
3/27/08 18:00,9159,9159,9159,9159,9159
3/27/08 19:00,9188,9188,9188,9188,9188
3/27/08 20:00,9229,9229,9229,9229,9229
3/27/08 21:00,9170,9170,9170,9170,9170
3/27/08 22:00,8568,8568,8568,8568,8568
3/27/08 23:00,8074,8074,8074,8074,8074
3/28/08 0:00,7701,7701,7701,7701,7701
3/28/08 1:00,7515,7515,7515,7515,7515
3/28/08 2:00,7541,7541,7541,7541,7541
3/28/08 3:00,7716,7716,7716,7716,7716
3/28/08 4:00,8030,8030,8030,8030,8030
3/28/08 5:00,7870,7870,7870,7870,7870
3/28/08 6:00,8117,8117,8117,8117,8117
3/28/08 7:00,8651,8651,8651,8651,8651
3/28/08 8:00,9072,9072,9072,9072,9072
3/28/08 9:00,9453,9453,9453,9453,9453
3/28/08 10:00,9483,9483,9483,9483,9483
3/28/08 11:00,9168,9168,9168,9168,9168
3/28/08 12:00,8831,8831,8831,8831,8831
3/28/08 13:00,8544,8544,8544,8544,8544
3/28/08 14:00,8451,8451,8451,8451,8451
3/28/08 15:00,8555,8555,8555,8555,8555
3/28/08 16:00,8763,8763,8763,8763,8763
3/28/08 17:00,8847,8847,8847,8847,8847
3/28/08 18:00,9259,9259,9259,9259,9259
3/28/08 19:00,9174,9174,9174,9174,9174
3/28/08 20:00,9393,9393,9393,9393,9393
3/28/08 21:00,9313,9313,9313,9313,9313
3/28/08 22:00,8819,8819,8819,8819,8819
3/28/08 23:00,8318,8318,8318,8318,8318
3/29/08 0:00,7947,7947,7947,7947,7947
3/29/08 1:00,7958,7958,7958,7958,7958
3/29/08 2:00,8131,8131,8131,8131,8131
3/29/08 3:00,8644,8644,8644,8644,8644
3/29/08 4:00,9628,9628,9628,9628,9628
3/29/08 5:00,10147,10147,10147,10147,10147
3/29/08 6:00,10614,10614,10614,10614,10614
3/29/08 7:00,10984,10984,10984,10984,10984
3/29/08 8:00,11100,11100,11100,11100,11100
3/29/08 9:00,11198,11198,11198,11198,11198
3/29/08 10:00,10996,10996,10996,10996,10996
3/29/08 11:00,10907,10907,10907,10907,10907
3/29/08 12:00,10903,10903,10903,10903,10903
3/29/08 13:00,10775,10775,10775,10775,10775
3/29/08 14:00,10540,10540,10540,10540,10540
3/29/08 15:00,10407,10407,10407,10407,10407
3/29/08 16:00,10362,10362,10362,10362,10362
3/29/08 17:00,10326,10326,10326,10326,10326
3/29/08 18:00,10659,10659,10659,10659,10659
3/29/08 19:00,10309,10309,10309,10309,10309
3/29/08 20:00,10287,10287,10287,10287,10287
3/29/08 21:00,10219,10219,10219,10219,10219
3/29/08 22:00,9429,9429,9429,9429,9429
3/29/08 23:00,8803,8803,8803,8803,8803
3/30/08 0:00,8439,8439,8439,8439,8439
3/30/08 1:00,8378,8378,8378,8378,8378
3/30/08 2:00,8515,8515,8515,8515,8515
3/30/08 3:00,8986,8986,8986,8986,8986
3/30/08 4:00,9877,9877,9877,9877,9877
3/30/08 5:00,10354,10354,10354,10354,10354
3/30/08 6:00,10887,10887,10887,10887,10887
3/30/08 7:00,11251,11251,11251,11251,11251
3/30/08 8:00,11303,11303,11303,11303,11303
3/30/08 9:00,11360,11360,11360,11360,11360
3/30/08 10:00,11153,11153,11153,11153,11153
3/30/08 11:00,11081,11081,11081,11081,11081
3/30/08 12:00,10870,10870,10870,10870,10870
3/30/08 13:00,10752,10752,10752,10752,10752
3/30/08 14:00,10548,10548,10548,10548,10548
3/30/08 15:00,10541,10541,10541,10541,10541
3/30/08 16:00,10607,10607,10607,10607,10607
3/30/08 17:00,10540,10540,10540,10540,10540
3/30/08 18:00,10661,10661,10661,10661,10661
3/30/08 19:00,10380,10380,10380,10380,10380
3/30/08 20:00,10420,10420,10420,10420,10420
3/30/08 21:00,10386,10386,10386,10386,10386
3/30/08 22:00,9706,9706,9706,9706,9706
3/30/08 23:00,9183,9183,9183,9183,9183
3/31/08 0:00,8822,8822,8822,8822,8822
3/31/08 1:00,8727,8727,8727,8727,8727
3/31/08 2:00,8798,8798,8798,8798,8798
3/31/08 3:00,9120,9120,9120,9120,9120
3/31/08 4:00,9980,9980,9980,9980,9980
3/31/08 5:00,10557,10557,10557,10557,10557
3/31/08 6:00,11088,11088,11088,11088,11088
3/31/08 7:00,11460,11460,11460,11460,11460
3/31/08 8:00,11585,11585,11585,11585,11585
3/31/08 9:00,11800,11800,11800,11800,11800
3/31/08 10:00,11590,11590,11590,11590,11590
3/31/08 11:00,11455,11455,11455,11455,11455
3/31/08 12:00,11370,11370,11370,11370,11370
3/31/08 13:00,11295,11295,11295,11295,11295
3/31/08 14:00,11058,11058,11058,11058,11058
3/31/08 15:00,10962,10962,10962,10962,10962
3/31/08 16:00,10881,10881,10881,10881,10881
3/31/08 17:00,10613,10613,10613,10613,10613
3/31/08 18:00,10715,10715,10715,10715,10715
3/31/08 19:00,10400,10400,10400,10400,10400
3/31/08 20:00,10485,10485,10485,10485,10485
3/31/08 21:00,10470,10470,10470,10470,10470
3/31/08 22:00,9772,9772,9772,9772,9772
3/31/08 23:00,9261,9261,9261,9261,9261
4/1/08 0:00,9017,9017,9017,9017,9017
4/1/08 1:00,8919,8919,8919,8919,8919
4/1/08 2:00,9034,9034,9034,9034,9034
4/1/08 3:00,9474,9474,9474,9474,9474
4/1/08 4:00,10310,10310,10310,10310,10310
4/1/08 5:00,10712,10712,10712,10712,10712
4/1/08 6:00,11216,11216,11216,11216,11216
4/1/08 7:00,11484,11484,11484,11484,11484
4/1/08 8:00,11470,11470,11470,11470,11470
4/1/08 9:00,11487,11487,11487,11487,11487
4/1/08 10:00,11269,11269,11269,11269,11269
4/1/08 11:00,11085,11085,11085,11085,11085
4/1/08 12:00,10799,10799,10799,10799,10799
4/1/08 13:00,10714,10714,10714,10714,10714
4/1/08 14:00,10584,10584,10584,10584,10584
4/1/08 15:00,10600,10600,10600,10600,10600
4/1/08 16:00,10611,10611,10611,10611,10611
4/1/08 17:00,10382,10382,10382,10382,10382
4/1/08 18:00,10528,10528,10528,10528,10528
4/1/08 19:00,10257,10257,10257,10257,10257
4/1/08 20:00,10330,10330,10330,10330,10330
4/1/08 21:00,10308,10308,10308,10308,10308
4/1/08 22:00,9616,9616,9616,9616,9616
4/1/08 23:00,8914,8914,8914,8914,8914
4/2/08 0:00,8574,8574,8574,8574,8574
4/2/08 1:00,8427,8427,8427,8427,8427
4/2/08 2:00,8360,8360,8360,8360,8360
4/2/08 3:00,8440,8440,8440,8440,8440
4/2/08 4:00,8789,8789,8789,8789,8789
4/2/08 5:00,8913,8913,8913,8913,8913
4/2/08 6:00,9435,9435,9435,9435,9435
4/2/08 7:00,9951,9951,9951,9951,9951
4/2/08 8:00,10176,10176,10176,10176,10176
4/2/08 9:00,10264,10264,10264,10264,10264
4/2/08 10:00,10107,10107,10107,10107,10107
4/2/08 11:00,9907,9907,9907,9907,9907
4/2/08 12:00,9627,9627,9627,9627,9627
4/2/08 13:00,9424,9424,9424,9424,9424
4/2/08 14:00,9357,9357,9357,9357,9357
4/2/08 15:00,9481,9481,9481,9481,9481
4/2/08 16:00,9671,9671,9671,9671,9671
4/2/08 17:00,9625,9625,9625,9625,9625
4/2/08 18:00,9700,9700,9700,9700,9700
4/2/08 19:00,9468,9468,9468,9468,9468
4/2/08 20:00,9403,9403,9403,9403,9403
4/2/08 21:00,9376,9376,9376,9376,9376
4/2/08 22:00,8721,8721,8721,8721,8721
4/2/08 23:00,8165,8165,8165,8165,8165
4/3/08 0:00,7765,7765,7765,7765,7765
4/3/08 1:00,7675,7675,7675,7675,7675
4/3/08 2:00,7613,7613,7613,7613,7613
4/3/08 3:00,7676,7676,7676,7676,7676
4/3/08 4:00,7907,7907,7907,7907,7907
4/3/08 5:00,8045,8045,8045,8045,8045
4/3/08 6:00,8431,8431,8431,8431,8431
4/3/08 7:00,8928,8928,8928,8928,8928
4/3/08 8:00,9146,9146,9146,9146,9146
4/3/08 9:00,9358,9358,9358,9358,9358
4/3/08 10:00,9343,9343,9343,9343,9343
4/3/08 11:00,8899,8899,8899,8899,8899
4/3/08 12:00,8548,8548,8548,8548,8548
4/3/08 13:00,8355,8355,8355,8355,8355
4/3/08 14:00,8375,8375,8375,8375,8375
4/3/08 15:00,8548,8548,8548,8548,8548
4/3/08 16:00,8794,8794,8794,8794,8794
4/3/08 17:00,9065,9065,9065,9065,9065
4/3/08 18:00,9401,9401,9401,9401,9401
4/3/08 19:00,9286,9286,9286,9286,9286
4/3/08 20:00,9222,9222,9222,9222,9222
4/3/08 21:00,9039,9039,9039,9039,9039
4/3/08 22:00,8401,8401,8401,8401,8401
4/3/08 23:00,7934,7934,7934,7934,7934
4/4/08 0:00,7747,7747,7747,7747,7747
4/4/08 1:00,7704,7704,7704,7704,7704
4/4/08 2:00,7794,7794,7794,7794,7794
4/4/08 3:00,8328,8328,8328,8328,8328
4/4/08 4:00,9418,9418,9418,9418,9418
4/4/08 5:00,10110,10110,10110,10110,10110
4/4/08 6:00,10817,10817,10817,10817,10817
4/4/08 7:00,11204,11204,11204,11204,11204
4/4/08 8:00,11229,11229,11229,11229,11229
4/4/08 9:00,11441,11441,11441,11441,11441
4/4/08 10:00,11041,11041,11041,11041,11041
4/4/08 11:00,10803,10803,10803,10803,10803
4/4/08 12:00,10754,10754,10754,10754,10754
4/4/08 13:00,10645,10645,10645,10645,10645
4/4/08 14:00,10527,10527,10527,10527,10527
4/4/08 15:00,10569,10569,10569,10569,10569
4/4/08 16:00,10614,10614,10614,10614,10614
4/4/08 17:00,10340,10340,10340,10340,10340
4/4/08 18:00,10409,10409,10409,10409,10409
4/4/08 19:00,10414,10414,10414,10414,10414
4/4/08 20:00,10361,10361,10361,10361,10361
4/4/08 21:00,10198,10198,10198,10198,10198
4/4/08 22:00,9402,9402,9402,9402,9402
4/4/08 23:00,8875,8875,8875,8875,8875
4/5/08 0:00,8502,8502,8502,8502,8502
4/5/08 1:00,8416,8416,8416,8416,8416
4/5/08 2:00,8522,8522,8522,8522,8522
4/5/08 3:00,8992,8992,8992,8992,8992
4/5/08 4:00,9881,9881,9881,9881,9881
4/5/08 5:00,10428,10428,10428,10428,10428
4/5/08 6:00,11013,11013,11013,11013,11013
4/5/08 7:00,11344,11344,11344,11344,11344
4/5/08 8:00,11469,11469,11469,11469,11469
4/5/08 9:00,11660,11660,11660,11660,11660
4/5/08 10:00,11451,11451,11451,11451,11451
4/5/08 11:00,11297,11297,11297,11297,11297
4/5/08 12:00,11158,11158,11158,11158,11158
4/5/08 13:00,10951,10951,10951,10951,10951
4/5/08 14:00,10804,10804,10804,10804,10804
4/5/08 15:00,10687,10687,10687,10687,10687
4/5/08 16:00,10644,10644,10644,10644,10644
4/5/08 17:00,10394,10394,10394,10394,10394
4/5/08 18:00,10465,10465,10465,10465,10465
4/5/08 19:00,10420,10420,10420,10420,10420
4/5/08 20:00,10515,10515,10515,10515,10515
4/5/08 21:00,10208,10208,10208,10208,10208
4/5/08 22:00,9453,9453,9453,9453,9453
4/5/08 23:00,8823,8823,8823,8823,8823
4/6/08 0:00,8526,8526,8526,8526,8526
4/6/08 1:00,8411,8411,8411,8411,8411
4/6/08 2:00,8551,8551,8551,8551,8551
4/6/08 3:00,8965,8965,8965,8965,8965
4/6/08 4:00,9910,9910,9910,9910,9910
4/6/08 5:00,10466,10466,10466,10466,10466
4/6/08 6:00,10951,10951,10951,10951,10951
4/6/08 7:00,11214,11214,11214,11214,11214
4/6/08 8:00,11298,11298,11298,11298,11298
4/6/08 9:00,11401,11401,11401,11401,11401
4/6/08 10:00,11211,11211,11211,11211,11211
4/6/08 11:00,11156,11156,11156,11156,11156
4/6/08 12:00,11014,11014,11014,11014,11014
4/6/08 13:00,10953,10953,10953,10953,10953
4/6/08 14:00,10737,10737,10737,10737,10737
4/6/08 15:00,10808,10808,10808,10808,10808
4/6/08 16:00,10697,10697,10697,10697,10697
4/6/08 17:00,10437,10437,10437,10437,10437
4/6/08 18:00,10355,10355,10355,10355,10355
4/6/08 19:00,10330,10330,10330,10330,10330
4/6/08 20:00,10302,10302,10302,10302,10302
4/6/08 21:00,10203,10203,10203,10203,10203
4/6/08 22:00,9498,9498,9498,9498,9498
4/6/08 23:00,9000,9000,9000,9000,9000
4/7/08 0:00,8707,8707,8707,8707,8707
4/7/08 1:00,8630,8630,8630,8630,8630
4/7/08 2:00,8740,8740,8740,8740,8740
4/7/08 3:00,9152,9152,9152,9152,9152
4/7/08 4:00,10064,10064,10064,10064,10064
4/7/08 5:00,10476,10476,10476,10476,10476
4/7/08 6:00,10936,10936,10936,10936,10936
4/7/08 7:00,11187,11187,11187,11187,11187
4/7/08 8:00,11155,11155,11155,11155,11155
4/7/08 9:00,11411,11411,11411,11411,11411
4/7/08 10:00,11247,11247,11247,11247,11247
4/7/08 11:00,11183,11183,11183,11183,11183
4/7/08 12:00,11081,11081,11081,11081,11081
4/7/08 13:00,11003,11003,11003,11003,11003
4/7/08 14:00,10848,10848,10848,10848,10848
4/7/08 15:00,10849,10849,10849,10849,10849
4/7/08 16:00,10784,10784,10784,10784,10784
